exact_date,exact_time,day_of_week,station,code,delay_min,gap_min,bound,line,vehicle,year,month,day,hour,min,at_station,line_simp,delay_type
2017-04-04,11:32:00 PM,Tuesday,FINCH,MUPAA,4,8,S,YU,5941,2017,4,4,23,32,1,YU,short
2017-04-04,1:32:00 PM,Tuesday,BROADVIEW,MUTO,5,8,E,BD,5034,2017,4,4,13,32,1,BD,short
2017-04-04,1:45:00 AM,Tuesday,QUEEN,TUOS,6,10,S,YU,5881,2017,4,4,1,45,1,YU,short
2017-04-04,2:25:00 PM,Tuesday,DUFFERIN,MUIR,3,6,E,BD,5188,2017,4,4,14,25,1,BD,short
2017-04-04,2:53:00 PM,Tuesday,BESSARION,PUSTS,5,10,W,SHP,6181,2017,4,4,14,53,1,SHP,short
2017-04-04,4:28:00 PM,Tuesday,ST CLAIR WEST,MUPAA,3,5,S,YU,5781,2017,4,4,16,28,1,YU,short
2017-04-04,5:37:00 PM,Tuesday,JANE,MUPLB,5,7,W,BD,5235,2017,4,4,17,37,1,BD,short
2017-04-04,6:33:00 AM,Tuesday,MIDLAND,ERTC,5,10,N,SRT,3017,2017,4,4,6,33,1,SRT,short
2017-04-04,7:35:00 PM,Tuesday,SPADINA,EUDO,7,9,W,BD,5158,2017,4,4,19,35,1,BD,short
2017-04-04,8:42:00 AM,Tuesday,EGLINTON,MUPLB,13,16,N,YU,5886,2017,4,4,8,42,1,YU,medium
2017-04-04,9:07:00 AM,Tuesday,KING,PUTD,5,7,S,YU,5646,2017,4,4,9,7,1,YU,short
2017-04-04,9:50:00 AM,Tuesday,DON MILLS,EUDO,5,10,E,SHP,5471,2017,4,4,9,50,1,SHP,short
2017-04-04,9:57:00 AM,Tuesday,SUMMERHILL,MUPAA,3,5,S,YU,6096,2017,4,4,9,57,1,YU,short
2017-04-05,10:19:00 PM,Wednesday,KENNEDY,MRTO,9,15,S,SRT,3022,2017,4,5,22,19,1,SRT,short
2017-04-05,10:30:00 AM,Wednesday,SPADINA,PUTIJ,5,8,N,YU,5060,2017,4,5,10,30,1,YU,short
2017-04-05,11:11:00 PM,Wednesday,MCCOWAN,MRTO,15,21,S,SRT,3018,2017,4,5,23,11,1,SRT,medium
2017-04-05,11:33:00 PM,Wednesday,KENNEDY,SUDP,4,8,W,BD,5298,2017,4,5,23,33,1,BD,short
2017-04-05,12:13:00 AM,Wednesday,ST GEORGE,MUIR,3,7,W,BD,5298,2017,4,5,0,13,1,BD,short
2017-04-05,12:27:00 PM,Wednesday,LANSDOWNE,SUDP,4,7,E,BD,5181,2017,4,5,12,27,1,BD,short
2017-04-05,12:33:00 AM,Wednesday,KENNEDY,MRTO,4,9,S,SRT,3022,2017,4,5,0,33,1,SRT,short
2017-04-05,12:40:00 PM,Wednesday,HIGH PARK,EUPI,4,7,W,BD,5281,2017,4,5,12,40,1,BD,short
2017-04-05,1:16:00 AM,Wednesday,DUPONT,MUI,4,8,S,YU,5531,2017,4,5,1,16,1,YU,short
2017-04-05,3:30:00 PM,Wednesday,EGLINTON WEST,EUDO,7,9,S,YU,5971,2017,4,5,15,30,1,YU,short
2017-04-05,4:23:00 PM,Wednesday,ROSEDALE,TUMVS,3,5,S,YU,5576,2017,4,5,16,23,1,YU,short
2017-04-05,4:57:00 PM,Wednesday,EGLINTON,TUO,4,6,S,YU,5386,2017,4,5,16,57,1,YU,short
2017-04-05,4:57:00 PM,Wednesday,KENNEDY,EUDO,3,5,E,BD,5096,2017,4,5,16,57,1,BD,short
2017-04-05,6:42:00 PM,Wednesday,MUSEUM,MUTO,4,6,N,YU,6081,2017,4,5,18,42,1,YU,short
2017-04-05,8:06:00 AM,Wednesday,BROADVIEW,MUTO,5,7,E,BD,5257,2017,4,5,8,6,1,BD,short
2017-04-05,8:53:00 PM,Wednesday,OLD MILL,PUSTC,3,7,W,BD,5365,2017,4,5,20,53,1,BD,short
2017-04-05,8:59:00 AM,Wednesday,YORK MILLS,EUDO,11,13,N,YU,5756,2017,4,5,8,59,1,YU,medium
2017-04-05,9:14:00 AM,Wednesday,WOODBINE,EUBO,3,6,W,BD,5297,2017,4,5,9,14,1,BD,short
2017-04-05,9:55:00 AM,Wednesday,BLOOR YONGE,MUPAA,3,5,S,YU,5721,2017,4,5,9,55,1,YU,short
2017-04-06,10:26:00 AM,Thursday,FINCH,SUDP,3,6,S,YU,5721,2017,4,6,10,26,1,YU,short
2017-04-06,11:39:00 AM,Thursday,BESSARION,MUSC,4,9,E,SHP,6186,2017,4,6,11,39,1,SHP,short
2017-04-06,12:43:00 PM,Thursday,ROSEDALE,SUUT,15,18,N,YU,6031,2017,4,6,12,43,1,YU,medium
2017-04-06,1:06:00 PM,Thursday,PAPE,MUSAN,3,6,E,BD,5330,2017,4,6,13,6,1,BD,short
2017-04-06,1:42:00 PM,Thursday,BAY,SUDP,6,9,W,BD,5282,2017,4,6,13,42,1,BD,short
2017-04-06,2:10:00 PM,Thursday,BLOOR YONGE,EUDO,10,13,N,YU,5421,2017,4,6,14,10,1,YU,short
2017-04-06,2:21:00 PM,Thursday,KIPLING,MUTO,3,6,W,BD,5068,2017,4,6,14,21,1,BD,short
2017-04-06,2:27:00 PM,Thursday,ST CLAIR WEST,MUTO,4,7,S,YU,5436,2017,4,6,14,27,1,YU,short
2017-04-06,2:32:00 PM,Thursday,MUSEUM,MUI,18,21,N,YU,5806,2017,4,6,14,32,1,YU,medium
2017-04-06,2:46:00 PM,Thursday,ST CLAIR WEST,TUCC,5,8,S,YU,5896,2017,4,6,14,46,1,YU,short
2017-04-06,2:58:00 PM,Thursday,SPADINA,MUIR,7,10,N,YU,5626,2017,4,6,14,58,1,YU,short
2017-04-06,3:54:00 PM,Thursday,GREENWOOD,EUBO,3,5,W,BD,5058,2017,4,6,15,54,1,BD,short
2017-04-06,4:48:00 PM,Thursday,SHERBOURNE,EUBO,3,5,E,BD,5249,2017,4,6,16,48,1,BD,short
2017-04-06,5:46:00 PM,Thursday,ST CLAIR WEST,SUDP,6,8,N,YU,5426,2017,4,6,17,46,1,YU,short
2017-04-06,6:06:00 AM,Thursday,LESLIE,PUOPO,3,8,E,SHP,6176,2017,4,6,6,6,1,SHP,short
2017-04-06,6:07:00 AM,Thursday,DAVISVILLE,EUAL,5,10,S,YU,5691,2017,4,6,6,7,1,YU,short
2017-04-06,8:03:00 AM,Thursday,FINCH,MUTO,3,5,S,YU,5576,2017,4,6,8,3,1,YU,short
2017-04-06,8:20:00 AM,Thursday,CHRISTIE,SUO,7,9,W,BD,5094,2017,4,6,8,20,1,BD,short
2017-04-06,8:33:00 AM,Thursday,PAPE,EUDO,8,10,W,BD,5290,2017,4,6,8,33,1,BD,short
2017-04-06,9:22:00 AM,Thursday,ROYAL YORK,EUCD,7,10,E,BD,5083,2017,4,6,9,22,1,BD,short
2017-04-06,9:34:00 PM,Thursday,ST GEORGE,MUI,13,17,W,BD,5149,2017,4,6,21,34,1,BD,medium
2017-04-07,10:37:00 PM,Friday,LAWRENCE EAST,MRD,5,12,N,SRT,3021,2017,4,7,22,37,1,SRT,short
2017-04-07,11:02:00 PM,Friday,OSGOODE,MUIR,4,8,N,YU,5881,2017,4,7,23,2,1,YU,short
2017-04-07,11:45:00 PM,Friday,ST ANDREW,MUI,18,22,N,YU,5456,2017,4,7,23,45,1,YU,medium
2017-04-07,1:12:00 PM,Friday,SHEPPARD YONGE,EUDO,4,9,E,SHP,6176,2017,4,7,13,12,1,SHP,short
2017-04-07,2:29:00 PM,Friday,EGLINTON,SUDP,3,5,N,YU,5902,2017,4,7,14,29,1,YU,short
2017-04-07,2:33:00 PM,Friday,BLOOR YONGE,MUDD,5,7,W,BD,5071,2017,4,7,14,33,1,BD,short
2017-04-07,3:02:00 PM,Friday,QUEEN,SUDP,4,7,S,YU,5961,2017,4,7,15,2,1,YU,short
2017-04-07,3:39:00 PM,Friday,ISLINGTON,EUDO,4,6,W,BD,5221,2017,4,7,15,39,1,BD,short
2017-04-07,4:25:00 PM,Friday,MUSEUM,SUO,57,59,S,YU,5896,2017,4,7,16,25,1,YU,long
2017-04-07,4:59:00 PM,Friday,SPADINA,MUPAA,7,10,S,YU,6056,2017,4,7,16,59,1,YU,short
2017-04-07,5:11:00 PM,Friday,SHEPPARD YONGE,PUSCR,7,9,S,YU,6131,2017,4,7,17,11,1,YU,short
2017-04-07,5:24:00 PM,Friday,DUFFERIN,MUO,3,5,W,BD,5238,2017,4,7,17,24,1,BD,short
2017-04-07,5:31:00 AM,Friday,DON MILLS,TUO,3,0,E,SHP,6186,2017,4,7,5,31,1,SHP,short
2017-04-07,6:22:00 AM,Friday,JANE,MUTO,3,6,W,BD,5108,2017,4,7,6,22,1,BD,short
2017-04-07,6:33:00 PM,Friday,WARDEN,EUBK,18,20,E,BD,5101,2017,4,7,18,33,1,BD,medium
2017-04-07,7:03:00 PM,Friday,GREENWOOD,EUBO,3,6,W,BD,5098,2017,4,7,19,3,1,BD,short
2017-04-07,7:09:00 AM,Friday,KING,TUOS,3,5,N,YU,6056,2017,4,7,7,9,1,YU,short
2017-04-07,7:44:00 PM,Friday,CASTLE FRANK,MUI,13,16,E,BD,5096,2017,4,7,19,44,1,BD,medium
2017-04-07,8:59:00 AM,Friday,SHEPPARD YONGE,PUTTC,3,6,S,YU,6076,2017,4,7,8,59,1,YU,short
2017-04-07,9:20:00 AM,Friday,QUEENS PARK,MUPAA,3,5,N,YU,5861,2017,4,7,9,20,1,YU,short
2017-04-08,10:25:00 PM,Saturday,WARDEN,PUTIJ,4,8,W,BD,5118,2017,4,8,22,25,1,BD,short
2017-04-08,11:22:00 PM,Saturday,BLOOR YONGE,MUIR,7,11,S,YU,5636,2017,4,8,23,22,1,YU,short
2017-04-08,1:02:00 AM,Saturday,ISLINGTON,SUDP,8,12,W,BD,5039,2017,4,8,1,2,1,BD,short
2017-04-08,1:27:00 PM,Saturday,SHEPPARD YONGE,EUTRD,4,9,E,SHP,6166,2017,4,8,13,27,1,SHP,short
2017-04-08,2:35:00 PM,Saturday,SHEPPARD YONGE,SUDP,3,7,S,YU,5666,2017,4,8,14,35,1,YU,short
2017-04-08,4:30:00 PM,Saturday,RUNNYMEDE,MUD,5,10,W,BD,5315,2017,4,8,16,30,1,BD,short
2017-04-08,6:00:00 AM,Saturday,EGLINTON,MUO,11,0,N,YU,5871,2017,4,8,6,0,1,YU,medium
2017-04-08,7:24:00 PM,Saturday,MCCOWAN,ERTC,4,10,S,SRT,3010,2017,4,8,19,24,1,SRT,short
2017-04-08,7:41:00 PM,Saturday,SCARBOROUGH CENTRE,MRD,3,9,S,SRT,3017,2017,4,8,19,41,1,SRT,short
2017-04-08,9:25:00 PM,Saturday,ROSEDALE,SUUT,12,16,S,YU,6076,2017,4,8,21,25,1,YU,medium
2017-04-09,10:30:00 PM,Sunday,UNION,EUNT,4,8,N,YU,5741,2017,4,9,22,30,1,YU,short
2017-04-09,11:28:00 PM,Sunday,KENNEDY,MRTO,5,11,E,SRT,3007,2017,4,9,23,28,1,SRT,short
2017-04-09,12:23:00 PM,Sunday,WOODBINE,SUDP,3,7,W,BD,5235,2017,4,9,12,23,1,BD,short
2017-04-09,1:00:00 PM,Sunday,BLOOR YONGE,MUSAN,4,9,S,YU,6021,2017,4,9,13,0,1,YU,short
2017-04-09,2:31:00 PM,Sunday,EGLINTON,SUDP,4,9,N,YU,5871,2017,4,9,14,31,1,YU,short
2017-04-09,2:43:00 PM,Sunday,EGLINTON,SUPOL,3,8,S,YU,6076,2017,4,9,14,43,1,YU,short
2017-04-09,4:07:00 PM,Sunday,EGLINTON,TUNIP,4,9,S,YU,5941,2017,4,9,16,7,1,YU,short
2017-04-09,4:25:00 PM,Sunday,MIDLAND,ERTC,6,12,N,SRT,3007,2017,4,9,16,25,1,SRT,short
2017-04-09,5:51:00 PM,Sunday,COXWELL,TUNIP,5,9,E,BD,5340,2017,4,9,17,51,1,BD,short
2017-04-09,6:41:00 PM,Sunday,MUSEUM,SUSP,8,13,N,YU,5601,2017,4,9,18,41,1,YU,short
2017-04-10,10:25:00 AM,Monday,KENNEDY,PUTIJ,3,6,E,BD,5298,2017,4,10,10,25,1,BD,short
2017-04-10,10:33:00 PM,Monday,SHEPPARD WEST,PUSNT,3,7,S,YU,6121,2017,4,10,22,33,1,YU,short
2017-04-10,10:39:00 PM,Monday,KENNEDY,MUD,8,12,W,BD,5020,2017,4,10,22,39,1,BD,short
2017-04-10,10:50:00 AM,Monday,COXWELL,MUSC,4,7,E,BD,5371,2017,4,10,10,50,1,BD,short
2017-04-10,12:26:00 AM,Monday,YORK MILLS,EUTRD,4,8,S,YU,5856,2017,4,10,0,26,1,YU,short
2017-04-10,12:31:00 PM,Monday,COXWELL,EUNT,9,12,E,BD,5371,2017,4,10,12,31,1,BD,short
2017-04-10,12:57:00 PM,Monday,ISLINGTON,MUPLB,4,7,W,BD,5342,2017,4,10,12,57,1,BD,short
2017-04-10,1:19:00 PM,Monday,JANE,MUSAN,3,6,E,BD,5304,2017,4,10,13,19,1,BD,short
2017-04-10,4:22:00 PM,Monday,CHESTER,SUAE,6,9,W,BD,5058,2017,4,10,16,22,1,BD,short
2017-04-10,5:02:00 PM,Monday,OSSINGTON,SUO,4,6,W,BD,5330,2017,4,10,17,2,1,BD,short
2017-04-10,5:45:00 AM,Monday,KIPLING,TUNIP,5,0,E,BD,5137,2017,4,10,5,45,1,BD,short
2017-04-10,5:57:00 PM,Monday,EGLINTON,EUTRD,5,7,N,YU,6061,2017,4,10,17,57,1,YU,short
2017-04-10,6:26:00 AM,Monday,SHEPPARD WEST,MUCL,4,8,S,YU,6021,2017,4,10,6,26,1,YU,short
2017-04-10,6:45:00 AM,Monday,ISLINGTON,MUIR,4,8,E,BD,5157,2017,4,10,6,45,1,BD,short
2017-04-10,6:47:00 AM,Monday,CHRISTIE,MUSC,3,6,W,BD,5160,2017,4,10,6,47,1,BD,short
2017-04-10,7:56:00 AM,Monday,DAVISVILLE,MUIR,3,6,S,YU,6061,2017,4,10,7,56,1,YU,short
2017-04-10,8:32:00 PM,Monday,WOODBINE,MUPLB,4,7,E,BD,5321,2017,4,10,20,32,1,BD,short
2017-04-10,9:15:00 PM,Monday,BROADVIEW,SUO,4,8,W,BD,5107,2017,4,10,21,15,1,BD,short
2017-04-11,10:18:00 AM,Tuesday,KING,TUMVS,3,5,S,YU,5886,2017,4,11,10,18,1,YU,short
2017-04-11,11:37:00 PM,Tuesday,WILSON,MUI,9,13,N,YU,5691,2017,4,11,23,37,1,YU,short
2017-04-11,12:01:00 AM,Tuesday,GREENWOOD,SUO,3,7,W,BD,5329,2017,4,11,0,1,1,BD,short
2017-04-11,12:23:00 PM,Tuesday,EGLINTON,MUTO,4,7,N,YU,5976,2017,4,11,12,23,1,YU,short
2017-04-11,1:00:00 AM,Tuesday,KENNEDY,TRTC,7,14,N,SRT,3007,2017,4,11,1,0,1,SRT,short
2017-04-11,2:28:00 PM,Tuesday,KENNEDY,EUDO,3,5,W,BD,5122,2017,4,11,14,28,1,BD,short
2017-04-11,3:39:00 PM,Tuesday,COXWELL,EUVA,3,5,W,BD,5367,2017,4,11,15,39,1,BD,short
2017-04-11,3:51:00 PM,Tuesday,SUMMERHILL,SUDP,3,6,N,YU,5801,2017,4,11,15,51,1,YU,short
2017-04-11,3:57:00 PM,Tuesday,FINCH,PUSRA,3,6,S,YU,5541,2017,4,11,15,57,1,YU,short
2017-04-11,4:14:00 PM,Tuesday,PAPE,MUDD,3,5,E,BD,5020,2017,4,11,16,14,1,BD,short
2017-04-11,5:47:00 PM,Tuesday,DUNDAS,SUAE,8,10,N,YU,5746,2017,4,11,17,47,1,YU,short
2017-04-11,5:50:00 PM,Tuesday,BLOOR YONGE,MUI,12,14,E,BD,5211,2017,4,11,17,50,1,BD,medium
2017-04-11,6:05:00 AM,Tuesday,ROSEDALE,PUTIJ,5,10,S,YU,5576,2017,4,11,6,5,1,YU,short
2017-04-11,6:23:00 PM,Tuesday,SHERBOURNE,MUDD,4,6,E,BD,5168,2017,4,11,18,23,1,BD,short
2017-04-11,7:30:00 PM,Tuesday,KENNEDY,MRTO,6,12,S,SRT,3008,2017,4,11,19,30,1,SRT,short
2017-04-11,8:14:00 AM,Tuesday,SUMMERHILL,MUPAA,3,5,N,YU,6071,2017,4,11,8,14,1,YU,short
2017-04-11,8:29:00 AM,Tuesday,ST GEORGE,MUSC,3,5,E,BD,5039,2017,4,11,8,29,1,BD,short
2017-04-11,8:32:00 PM,Tuesday,FINCH,MUIR,3,6,S,YU,5566,2017,4,11,20,32,1,YU,short
2017-04-11,8:37:00 PM,Tuesday,KENNEDY,MRTO,6,12,S,SRT,3008,2017,4,11,20,37,1,SRT,short
2017-04-11,8:53:00 AM,Tuesday,DUPONT,MUIR,3,5,S,YU,5861,2017,4,11,8,53,1,YU,short
2017-04-11,9:01:00 AM,Tuesday,BATHURST,EUDO,4,6,E,BD,5075,2017,4,11,9,1,1,BD,short
2017-04-11,9:07:00 AM,Tuesday,KENNEDY,MRTO,15,20,N,SRT,3009,2017,4,11,9,7,1,SRT,medium
2017-04-11,9:45:00 PM,Tuesday,COXWELL,TUNIP,4,8,W,BD,5318,2017,4,11,21,45,1,BD,short
2017-04-11,9:45:00 PM,Tuesday,GLENCAIRN,SUDP,5,9,S,YU,5696,2017,4,11,21,45,1,YU,short
2017-04-12,12:40:00 AM,Wednesday,KENNEDY,MRTO,3,8,S,SRT,3004,2017,4,12,0,40,1,SRT,short
2017-04-12,12:45:00 PM,Wednesday,COXWELL,EUBK,3,6,W,BD,5209,2017,4,12,12,45,1,BD,short
2017-04-12,12:58:00 PM,Wednesday,KENNEDY,PUSCR,3,6,W,BD,5049,2017,4,12,12,58,1,BD,short
2017-04-12,1:40:00 PM,Wednesday,KENNEDY,EUBO,3,6,,BD,5107,2017,4,12,13,40,1,BD,short
2017-04-12,1:51:00 PM,Wednesday,UNION,SUDP,6,9,N,YU,5661,2017,4,12,13,51,1,YU,short
2017-04-12,3:44:00 PM,Wednesday,SPADINA,EUDO,3,6,E,BD,5099,2017,4,12,15,44,1,BD,short
2017-04-12,3:55:00 PM,Wednesday,SHERBOURNE,EUCD,3,5,E,BD,5099,2017,4,12,15,55,1,BD,short
2017-04-12,4:16:00 PM,Wednesday,KIPLING,EUBK,3,5,E,BD,5006,2017,4,12,16,16,1,BD,short
2017-04-12,5:23:00 PM,Wednesday,MCCOWAN,MRTO,9,14,S,SRT,3016,2017,4,12,17,23,1,SRT,short
2017-04-12,6:46:00 AM,Wednesday,GREENWOOD,EUBK,5,7,W,BD,5245,2017,4,12,6,46,1,BD,short
2017-04-12,6:47:00 PM,Wednesday,WARDEN,EUCD,8,11,E,BD,5006,2017,4,12,18,47,1,BD,short
2017-04-12,7:23:00 PM,Wednesday,GREENWOOD,TUSUP,6,9,W,BD,5291,2017,4,12,19,23,1,BD,short
2017-04-12,8:27:00 AM,Wednesday,ST CLAIR,MUI,21,23,S,YU,5626,2017,4,12,8,27,1,YU,medium
2017-04-12,9:17:00 PM,Wednesday,MCCOWAN,MRTO,12,17,S,SRT,3014,2017,4,12,21,17,1,SRT,medium
2017-04-12,9:32:00 PM,Wednesday,ISLINGTON,MUPLB,3,7,W,BD,5211,2017,4,12,21,32,1,BD,short
2017-04-13,10:37:00 PM,Thursday,UNION,SUO,4,7,N,YU,5716,2017,4,13,22,37,1,YU,short
2017-04-13,11:54:00 PM,Thursday,LANSDOWNE,EUNT,3,7,W,BD,5228,2017,4,13,23,54,1,BD,short
2017-04-13,12:33:00 PM,Thursday,BATHURST,MUIR,13,16,W,BD,5153,2017,4,13,12,33,1,BD,medium
2017-04-13,12:35:00 PM,Thursday,ROYAL YORK,MUSC,3,6,E,BD,5282,2017,4,13,12,35,1,BD,short
2017-04-13,12:52:00 AM,Thursday,KIPLING,MUIR,4,8,E,BD,5157,2017,4,13,0,52,1,BD,short
2017-04-13,1:03:00 AM,Thursday,LAWRENCE EAST,ERDO,4,11,S,SRT,3002,2017,4,13,1,3,1,SRT,short
2017-04-13,4:28:00 PM,Thursday,DUFFERIN,MUPAA,4,6,W,BD,5249,2017,4,13,16,28,1,BD,short
2017-04-13,4:30:00 PM,Thursday,SHEPPARD WEST,MUI,3,6,S,YU,5106,2017,4,13,16,30,1,YU,short
2017-04-13,5:00:00 PM,Thursday,SHEPPARD WEST,EUTRD,3,5,S,YU,6016,2017,4,13,17,0,1,YU,short
2017-04-13,5:35:00 PM,Thursday,KIPLING,EUNT,3,6,E,BD,5035,2017,4,13,17,35,1,BD,short
2017-04-13,5:48:00 PM,Thursday,SHEPPARD YONGE,EUECD,5,10,E,SHP,6161,2017,4,13,17,48,1,SHP,short
2017-04-13,7:40:00 AM,Thursday,WILSON,EUYRD,3,5,S,YU,5526,2017,4,13,7,40,1,YU,short
2017-04-13,8:41:00 AM,Thursday,QUEEN,MUIR,3,5,S,YU,5542,2017,4,13,8,41,1,YU,short
2017-04-13,9:26:00 PM,Thursday,FINCH,EUTRD,3,6,N,YU,5646,2017,4,13,21,26,1,YU,short
2017-04-13,9:51:00 PM,Thursday,BROADVIEW,MUIR,3,7,W,BD,5314,2017,4,13,21,51,1,BD,short
2017-04-14,10:23:00 PM,Friday,ST CLAIR WEST,SUEAS,8,12,N,YU,6076,2017,4,14,22,23,1,YU,short
2017-04-14,10:27:00 AM,Friday,ST PATRICK,PUTDN,12,16,N,YU,5901,2017,4,14,10,27,1,YU,medium
2017-04-14,10:35:00 PM,Friday,SHEPPARD WEST,TUO,4,8,S,YU,5666,2017,4,14,22,35,1,YU,short
2017-04-14,10:46:00 AM,Friday,YORK MILLS,SUSA,5,8,N,YU,6071,2017,4,14,10,46,1,YU,short
2017-04-14,12:03:00 AM,Friday,WARDEN,MUDD,3,7,E,BD,5090,2017,4,14,0,3,1,BD,short
2017-04-14,12:38:00 AM,Friday,ST GEORGE,TUSC,3,7,W,BD,5154,2017,4,14,0,38,1,BD,short
2017-04-14,3:50:00 PM,Friday,DUNDAS,PUSTC,4,7,N,YU,5886,2017,4,14,15,50,1,YU,short
2017-04-14,5:26:00 PM,Friday,FINCH,PUSO,6,9,N,YU,5606,2017,4,14,17,26,1,YU,short
2017-04-14,8:33:00 AM,Friday,HIGH PARK,PUTIJ,5,9,E,BD,5139,2017,4,14,8,33,1,BD,short
2017-04-15,10:39:00 PM,Saturday,OSSINGTON,MUD,4,8,E,BD,5011,2017,4,15,22,39,1,BD,short
2017-04-15,10:56:00 PM,Saturday,EGLINTON,MUNOA,4,8,,YU,0,2017,4,15,22,56,1,YU,short
2017-04-15,11:37:00 AM,Saturday,JANE,SUUT,4,8,W,BD,5228,2017,4,15,11,37,1,BD,short
2017-04-15,12:28:00 AM,Saturday,COXWELL,MUPAA,3,7,E,BD,5342,2017,4,15,0,28,1,BD,short
2017-04-15,1:26:00 PM,Saturday,LAWRENCE,MUI,4,7,N,YU,6081,2017,4,15,13,26,1,YU,short
2017-04-15,1:29:00 PM,Saturday,UNION,PUSTS,4,7,N,YU,5596,2017,4,15,13,29,1,YU,short
2017-04-15,2:09:00 PM,Saturday,GREENWOOD,MUTO,3,7,W,BD,5146,2017,4,15,14,9,1,BD,short
2017-04-15,4:30:00 PM,Saturday,ST GEORGE,MUPAA,4,7,N,YU,6061,2017,4,15,16,30,1,YU,short
2017-04-15,5:04:00 PM,Saturday,FINCH,TUNOA,3,6,S,YU,0,2017,4,15,17,4,1,YU,short
2017-04-15,6:03:00 AM,Saturday,BLOOR YONGE,TUNOA,3,0,N,YU,5926,2017,4,15,6,3,1,YU,short
2017-04-15,6:29:00 PM,Saturday,DON MILLS,EUO,5,10,E,SHP,6171,2017,4,15,18,29,1,SHP,short
2017-04-15,6:44:00 PM,Saturday,COXWELL,SUDP,3,7,E,BD,5001,2017,4,15,18,44,1,BD,short
2017-04-15,7:00:00 PM,Saturday,YORKDALE,MUSAN,3,6,S,YU,5711,2017,4,15,19,0,1,YU,short
2017-04-15,8:17:00 PM,Saturday,DON MILLS,SUAP,9,14,W,SHP,5471,2017,4,15,20,17,1,SHP,short
2017-04-15,8:39:00 PM,Saturday,ST GEORGE,SUEAS,5,9,W,BD,5340,2017,4,15,20,39,1,BD,short
2017-04-15,8:41:00 AM,Saturday,ST CLAIR WEST,TUSC,3,7,S,YU,5936,2017,4,15,8,41,1,YU,short
2017-04-15,8:55:00 PM,Saturday,DAVISVILLE,MUIR,4,8,S,YU,5951,2017,4,15,20,55,1,YU,short
2017-04-16,10:30:00 PM,Sunday,NORTH YORK CENTRE,EUTRD,5,9,S,YU,5596,2017,4,16,22,30,1,YU,short
2017-04-16,11:44:00 AM,Sunday,ST GEORGE,MUPR1,91,95,S,YU,5906,2017,4,16,11,44,1,YU,long
2017-04-16,12:35:00 AM,Sunday,CASTLE FRANK,MUPR1,85,89,W,BD,5012,2017,4,16,0,35,1,BD,long
2017-04-16,1:01:00 AM,Sunday,KENNEDY,MRDD,4,10,E,SRT,3015,2017,4,16,1,1,1,SRT,short
2017-04-16,2:53:00 PM,Sunday,KIPLING,MUO,4,8,E,BD,5083,2017,4,16,14,53,1,BD,short
2017-04-16,5:35:00 PM,Sunday,DONLANDS,MUI,5,9,E,BD,5041,2017,4,16,17,35,1,BD,short
2017-04-16,7:29:00 PM,Sunday,ISLINGTON,MUPAA,4,7,W,BD,5146,2017,4,16,19,29,1,BD,short
2017-04-16,8:06:00 AM,Sunday,DON MILLS,EUOPO,4,0,W,SHP,6186,2017,4,16,8,6,1,SHP,short
2017-04-16,8:38:00 AM,Sunday,WARDEN,MUIR,5,9,W,BD,5022,2017,4,16,8,38,1,BD,short
2017-04-16,8:40:00 AM,Sunday,UNION,PUSTS,3,7,S,YU,5901,2017,4,16,8,40,1,YU,short
2017-04-16,8:50:00 PM,Sunday,COLLEGE,MUIR,5,9,S,YU,6081,2017,4,16,20,50,1,YU,short
2017-04-16,9:34:00 AM,Sunday,HIGH PARK,PUTIJ,7,11,E,BD,5351,2017,4,16,9,34,1,BD,short
2017-04-16,9:44:00 AM,Sunday,ST CLAIR,SUAP,7,11,S,YU,5931,2017,4,16,9,44,1,YU,short
2017-04-17,10:22:00 AM,Monday,KING,PUSO,3,5,S,YU,5451,2017,4,17,10,22,1,YU,short
2017-04-17,10:59:00 AM,Monday,YORKDALE,MUI,3,6,N,YU,5721,2017,4,17,10,59,1,YU,short
2017-04-17,12:33:00 AM,Monday,SPADINA,SUAP,6,10,S,YU,5621,2017,4,17,0,33,1,YU,short
2017-04-17,12:34:00 AM,Monday,KENNEDY,MUWR,6,10,W,BD,5132,2017,4,17,0,34,1,BD,short
2017-04-17,12:36:00 PM,Monday,SHEPPARD YONGE,TUCC,4,9,W,SHP,6151,2017,4,17,12,36,1,SHP,short
2017-04-17,1:46:00 PM,Monday,BAYVIEW,PUOPO,4,9,E,SHP,6181,2017,4,17,13,46,1,SHP,short
2017-04-17,1:51:00 PM,Monday,BAYVIEW,PUOPO,3,8,E,SHP,6161,2017,4,17,13,51,1,SHP,short
2017-04-17,2:13:00 PM,Monday,COXWELL,MUCL,7,10,W,BD,5355,2017,4,17,14,13,1,BD,short
2017-04-17,2:31:00 PM,Monday,FINCH,MUTO,5,8,S,YU,5456,2017,4,17,14,31,1,YU,short
2017-04-17,3:23:00 PM,Monday,LAWRENCE EAST,MRTO,6,12,S,SRT,3009,2017,4,17,15,23,1,SRT,short
2017-04-17,3:50:00 PM,Monday,ST GEORGE,EUPI,6,8,W,BD,5183,2017,4,17,15,50,1,BD,short
2017-04-17,4:16:00 PM,Monday,FINCH,MUSC,3,5,S,YU,6056,2017,4,17,16,16,1,YU,short
2017-04-17,4:21:00 PM,Monday,WILSON,EUDO,4,6,S,YU,5826,2017,4,17,16,21,1,YU,short
